center,left,right,steering,throttle,brake,speed
IMG\center_2018_01_01_22_07_52_693.jpg,IMG\left_2018_01_01_22_07_52_693.jpg,IMG\right_2018_01_01_22_07_52_693.jpg,-0.2029181,1,0,30.18482
IMG\center_2018_01_01_22_07_52_761.jpg,IMG\left_2018_01_01_22_07_52_761.jpg,IMG\right_2018_01_01_22_07_52_761.jpg,0,1,0,30.18967
IMG\center_2018_01_01_22_07_52_835.jpg,IMG\left_2018_01_01_22_07_52_835.jpg,IMG\right_2018_01_01_22_07_52_835.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_52_904.jpg,IMG\left_2018_01_01_22_07_52_904.jpg,IMG\right_2018_01_01_22_07_52_904.jpg,0,1,0,30.19024
IMG\center_2018_01_01_22_07_52_974.jpg,IMG\left_2018_01_01_22_07_52_974.jpg,IMG\right_2018_01_01_22_07_52_974.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_53_043.jpg,IMG\left_2018_01_01_22_07_53_043.jpg,IMG\right_2018_01_01_22_07_53_043.jpg,0,1,0,30.19006
IMG\center_2018_01_01_22_07_53_112.jpg,IMG\left_2018_01_01_22_07_53_112.jpg,IMG\right_2018_01_01_22_07_53_112.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_53_182.jpg,IMG\left_2018_01_01_22_07_53_182.jpg,IMG\right_2018_01_01_22_07_53_182.jpg,0,1,0,30.19032
IMG\center_2018_01_01_22_07_53_253.jpg,IMG\left_2018_01_01_22_07_53_253.jpg,IMG\right_2018_01_01_22_07_53_253.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_53_321.jpg,IMG\left_2018_01_01_22_07_53_321.jpg,IMG\right_2018_01_01_22_07_53_321.jpg,-0.1,1,0,30.18762
IMG\center_2018_01_01_22_07_53_392.jpg,IMG\left_2018_01_01_22_07_53_392.jpg,IMG\right_2018_01_01_22_07_53_392.jpg,-0.1411062,1,0,30.18461
IMG\center_2018_01_01_22_07_53_463.jpg,IMG\left_2018_01_01_22_07_53_463.jpg,IMG\right_2018_01_01_22_07_53_463.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_07_53_541.jpg,IMG\left_2018_01_01_22_07_53_541.jpg,IMG\right_2018_01_01_22_07_53_541.jpg,0,1,0,30.19043
IMG\center_2018_01_01_22_07_53_615.jpg,IMG\left_2018_01_01_22_07_53_615.jpg,IMG\right_2018_01_01_22_07_53_615.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_53_688.jpg,IMG\left_2018_01_01_22_07_53_688.jpg,IMG\right_2018_01_01_22_07_53_688.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_53_762.jpg,IMG\left_2018_01_01_22_07_53_762.jpg,IMG\right_2018_01_01_22_07_53_762.jpg,0,1,0,30.19051
IMG\center_2018_01_01_22_07_53_840.jpg,IMG\left_2018_01_01_22_07_53_840.jpg,IMG\right_2018_01_01_22_07_53_840.jpg,-0.1595955,1,0,30.18366
IMG\center_2018_01_01_22_07_53_910.jpg,IMG\left_2018_01_01_22_07_53_910.jpg,IMG\right_2018_01_01_22_07_53_910.jpg,0,1,0,30.19011
IMG\center_2018_01_01_22_07_53_981.jpg,IMG\left_2018_01_01_22_07_53_981.jpg,IMG\right_2018_01_01_22_07_53_981.jpg,0,1,0,30.1902
IMG\center_2018_01_01_22_07_54_053.jpg,IMG\left_2018_01_01_22_07_54_053.jpg,IMG\right_2018_01_01_22_07_54_053.jpg,0,1,0,30.19026
IMG\center_2018_01_01_22_07_54_127.jpg,IMG\left_2018_01_01_22_07_54_127.jpg,IMG\right_2018_01_01_22_07_54_127.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_54_199.jpg,IMG\left_2018_01_01_22_07_54_199.jpg,IMG\right_2018_01_01_22_07_54_199.jpg,-0.05,1,0,30.18977
IMG\center_2018_01_01_22_07_54_298.jpg,IMG\left_2018_01_01_22_07_54_298.jpg,IMG\right_2018_01_01_22_07_54_298.jpg,-0.3,1,0,30.16951
IMG\center_2018_01_01_22_07_54_399.jpg,IMG\left_2018_01_01_22_07_54_399.jpg,IMG\right_2018_01_01_22_07_54_399.jpg,-0.03034175,1,0,30.18978
IMG\center_2018_01_01_22_07_54_466.jpg,IMG\left_2018_01_01_22_07_54_466.jpg,IMG\right_2018_01_01_22_07_54_466.jpg,-0.1803418,1,0,30.18663
IMG\center_2018_01_01_22_07_54_565.jpg,IMG\left_2018_01_01_22_07_54_565.jpg,IMG\right_2018_01_01_22_07_54_565.jpg,0,1,0,30.18929
IMG\center_2018_01_01_22_07_54_632.jpg,IMG\left_2018_01_01_22_07_54_632.jpg,IMG\right_2018_01_01_22_07_54_632.jpg,0,1,0,30.1901
IMG\center_2018_01_01_22_07_54_707.jpg,IMG\left_2018_01_01_22_07_54_707.jpg,IMG\right_2018_01_01_22_07_54_707.jpg,0,1,0,30.19026
IMG\center_2018_01_01_22_07_54_806.jpg,IMG\left_2018_01_01_22_07_54_806.jpg,IMG\right_2018_01_01_22_07_54_806.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_54_903.jpg,IMG\left_2018_01_01_22_07_54_903.jpg,IMG\right_2018_01_01_22_07_54_903.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_54_971.jpg,IMG\left_2018_01_01_22_07_54_971.jpg,IMG\right_2018_01_01_22_07_54_971.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_55_042.jpg,IMG\left_2018_01_01_22_07_55_042.jpg,IMG\right_2018_01_01_22_07_55_042.jpg,0,1,0,30.19026
IMG\center_2018_01_01_22_07_55_138.jpg,IMG\left_2018_01_01_22_07_55_138.jpg,IMG\right_2018_01_01_22_07_55_138.jpg,0,1,0,30.19002
IMG\center_2018_01_01_22_07_55_233.jpg,IMG\left_2018_01_01_22_07_55_233.jpg,IMG\right_2018_01_01_22_07_55_233.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_55_305.jpg,IMG\left_2018_01_01_22_07_55_305.jpg,IMG\right_2018_01_01_22_07_55_305.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_55_373.jpg,IMG\left_2018_01_01_22_07_55_373.jpg,IMG\right_2018_01_01_22_07_55_373.jpg,0,1,0,30.19019
IMG\center_2018_01_01_22_07_55_471.jpg,IMG\left_2018_01_01_22_07_55_471.jpg,IMG\right_2018_01_01_22_07_55_471.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_55_571.jpg,IMG\left_2018_01_01_22_07_55_571.jpg,IMG\right_2018_01_01_22_07_55_571.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_55_640.jpg,IMG\left_2018_01_01_22_07_55_640.jpg,IMG\right_2018_01_01_22_07_55_640.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_55_736.jpg,IMG\left_2018_01_01_22_07_55_736.jpg,IMG\right_2018_01_01_22_07_55_736.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_55_803.jpg,IMG\left_2018_01_01_22_07_55_803.jpg,IMG\right_2018_01_01_22_07_55_803.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_55_870.jpg,IMG\left_2018_01_01_22_07_55_870.jpg,IMG\right_2018_01_01_22_07_55_870.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_55_963.jpg,IMG\left_2018_01_01_22_07_55_963.jpg,IMG\right_2018_01_01_22_07_55_963.jpg,0,1,0,30.19024
IMG\center_2018_01_01_22_07_56_027.jpg,IMG\left_2018_01_01_22_07_56_027.jpg,IMG\right_2018_01_01_22_07_56_027.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_56_094.jpg,IMG\left_2018_01_01_22_07_56_094.jpg,IMG\right_2018_01_01_22_07_56_094.jpg,-0.2,1,0,30.17984
IMG\center_2018_01_01_22_07_56_171.jpg,IMG\left_2018_01_01_22_07_56_171.jpg,IMG\right_2018_01_01_22_07_56_171.jpg,-0.05908393,1,0,30.19052
IMG\center_2018_01_01_22_07_56_239.jpg,IMG\left_2018_01_01_22_07_56_239.jpg,IMG\right_2018_01_01_22_07_56_239.jpg,0,1,0,30.18997
IMG\center_2018_01_01_22_07_56_312.jpg,IMG\left_2018_01_01_22_07_56_312.jpg,IMG\right_2018_01_01_22_07_56_312.jpg,0,1,0,30.19026
IMG\center_2018_01_01_22_07_56_383.jpg,IMG\left_2018_01_01_22_07_56_383.jpg,IMG\right_2018_01_01_22_07_56_383.jpg,-0.05,1,0,30.18994
IMG\center_2018_01_01_22_07_56_456.jpg,IMG\left_2018_01_01_22_07_56_456.jpg,IMG\right_2018_01_01_22_07_56_456.jpg,0,1,0,30.19027
IMG\center_2018_01_01_22_07_56_527.jpg,IMG\left_2018_01_01_22_07_56_527.jpg,IMG\right_2018_01_01_22_07_56_527.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_56_604.jpg,IMG\left_2018_01_01_22_07_56_604.jpg,IMG\right_2018_01_01_22_07_56_604.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_56_682.jpg,IMG\left_2018_01_01_22_07_56_682.jpg,IMG\right_2018_01_01_22_07_56_682.jpg,-0.1,1,0,30.1878
IMG\center_2018_01_01_22_07_56_751.jpg,IMG\left_2018_01_01_22_07_56_751.jpg,IMG\right_2018_01_01_22_07_56_751.jpg,-0.25,1,0,30.17496
IMG\center_2018_01_01_22_07_56_825.jpg,IMG\left_2018_01_01_22_07_56_825.jpg,IMG\right_2018_01_01_22_07_56_825.jpg,-0.1513823,1,0,30.18952
IMG\center_2018_01_01_22_07_56_895.jpg,IMG\left_2018_01_01_22_07_56_895.jpg,IMG\right_2018_01_01_22_07_56_895.jpg,0,1,0,30.18901
IMG\center_2018_01_01_22_07_56_967.jpg,IMG\left_2018_01_01_22_07_56_967.jpg,IMG\right_2018_01_01_22_07_56_967.jpg,-0.1,1,0,30.18993
IMG\center_2018_01_01_22_07_57_039.jpg,IMG\left_2018_01_01_22_07_57_039.jpg,IMG\right_2018_01_01_22_07_57_039.jpg,-0.09879498,1,0,30.19037
IMG\center_2018_01_01_22_07_57_113.jpg,IMG\left_2018_01_01_22_07_57_113.jpg,IMG\right_2018_01_01_22_07_57_113.jpg,0,1,0,30.18993
IMG\center_2018_01_01_22_07_57_186.jpg,IMG\left_2018_01_01_22_07_57_186.jpg,IMG\right_2018_01_01_22_07_57_186.jpg,0,1,0,30.19018
IMG\center_2018_01_01_22_07_57_257.jpg,IMG\left_2018_01_01_22_07_57_257.jpg,IMG\right_2018_01_01_22_07_57_257.jpg,0,1,0,30.19026
IMG\center_2018_01_01_22_07_57_328.jpg,IMG\left_2018_01_01_22_07_57_328.jpg,IMG\right_2018_01_01_22_07_57_328.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_57_403.jpg,IMG\left_2018_01_01_22_07_57_403.jpg,IMG\right_2018_01_01_22_07_57_403.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_57_478.jpg,IMG\left_2018_01_01_22_07_57_478.jpg,IMG\right_2018_01_01_22_07_57_478.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_57_549.jpg,IMG\left_2018_01_01_22_07_57_549.jpg,IMG\right_2018_01_01_22_07_57_549.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_57_623.jpg,IMG\left_2018_01_01_22_07_57_623.jpg,IMG\right_2018_01_01_22_07_57_623.jpg,0,1,0,30.19032
IMG\center_2018_01_01_22_07_57_696.jpg,IMG\left_2018_01_01_22_07_57_696.jpg,IMG\right_2018_01_01_22_07_57_696.jpg,0,1,0,30.19024
IMG\center_2018_01_01_22_07_57_765.jpg,IMG\left_2018_01_01_22_07_57_765.jpg,IMG\right_2018_01_01_22_07_57_765.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_57_839.jpg,IMG\left_2018_01_01_22_07_57_839.jpg,IMG\right_2018_01_01_22_07_57_839.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_57_909.jpg,IMG\left_2018_01_01_22_07_57_909.jpg,IMG\right_2018_01_01_22_07_57_909.jpg,0,1,0,30.19014
IMG\center_2018_01_01_22_07_57_981.jpg,IMG\left_2018_01_01_22_07_57_981.jpg,IMG\right_2018_01_01_22_07_57_981.jpg,0,1,0,30.1903
IMG\center_2018_01_01_22_07_58_055.jpg,IMG\left_2018_01_01_22_07_58_055.jpg,IMG\right_2018_01_01_22_07_58_055.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_58_123.jpg,IMG\left_2018_01_01_22_07_58_123.jpg,IMG\right_2018_01_01_22_07_58_123.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_58_193.jpg,IMG\left_2018_01_01_22_07_58_193.jpg,IMG\right_2018_01_01_22_07_58_193.jpg,0,1,0,30.19031
IMG\center_2018_01_01_22_07_58_264.jpg,IMG\left_2018_01_01_22_07_58_264.jpg,IMG\right_2018_01_01_22_07_58_264.jpg,0,1,0,30.19028
IMG\center_2018_01_01_22_07_58_334.jpg,IMG\left_2018_01_01_22_07_58_334.jpg,IMG\right_2018_01_01_22_07_58_334.jpg,0,1,0,30.19029
IMG\center_2018_01_01_22_07_58_409.jpg,IMG\left_2018_01_01_22_07_58_409.jpg,IMG\right_2018_01_01_22_07_58_409.jpg,0,1,0,30.19027
IMG\center_2018_01_01_22_07_58_503.jpg,IMG\left_2018_01_01_22_07_58_503.jpg,IMG\right_2018_01_01_22_07_58_503.jpg,-0.1,1,0,30.18768
IMG\center_2018_01_01_22_07_58_572.jpg,IMG\left_2018_01_01_22_07_58_572.jpg,IMG\right_2018_01_01_22_07_58_572.jpg,-0.09191964,1,0,30.18673
IMG\center_2018_01_01_22_07_58_672.jpg,IMG\left_2018_01_01_22_07_58_672.jpg,IMG\right_2018_01_01_22_07_58_672.jpg,0,1,0,30.19017
IMG\center_2018_01_01_22_07_58_744.jpg,IMG\left_2018_01_01_22_07_58_744.jpg,IMG\right_2018_01_01_22_07_58_744.jpg,0,1,0,30.19027
IMG\center_2018_01_01_22_07_58_815.jpg,IMG\left_2018_01_01_22_07_58_815.jpg,IMG\right_2018_01_01_22_07_58_815.jpg,0,1,0,30.19032
IMG\center_2018_01_01_22_07_58_894.jpg,IMG\left_2018_01_01_22_07_58_894.jpg,IMG\right_2018_01_01_22_07_58_894.jpg,0,1,0,30.19032
IMG\center_2018_01_01_22_07_58_976.jpg,IMG\left_2018_01_01_22_07_58_976.jpg,IMG\right_2018_01_01_22_07_58_976.jpg,0,1,0,30.19025
IMG\center_2018_01_01_22_07_59_057.jpg,IMG\left_2018_01_01_22_07_59_057.jpg,IMG\right_2018_01_01_22_07_59_057.jpg,0,1,0,30.19025
IMG\center_2018_01_01_22_07_59_145.jpg,IMG\left_2018_01_01_22_07_59_145.jpg,IMG\right_2018_01_01_22_07_59_145.jpg,0,1,0,30.19011
IMG\center_2018_01_01_22_07_59_221.jpg,IMG\left_2018_01_01_22_07_59_221.jpg,IMG\right_2018_01_01_22_07_59_221.jpg,0,1,0,30.1902
IMG\center_2018_01_01_22_07_59_305.jpg,IMG\left_2018_01_01_22_07_59_305.jpg,IMG\right_2018_01_01_22_07_59_305.jpg,0,1,0,30.06593
IMG\center_2018_01_01_22_07_59_383.jpg,IMG\left_2018_01_01_22_07_59_383.jpg,IMG\right_2018_01_01_22_07_59_383.jpg,0,1,0,30.21576
IMG\center_2018_01_01_22_07_59_467.jpg,IMG\left_2018_01_01_22_07_59_467.jpg,IMG\right_2018_01_01_22_07_59_467.jpg,0,1,0,30.32085
IMG\center_2018_01_01_22_07_59_542.jpg,IMG\left_2018_01_01_22_07_59_542.jpg,IMG\right_2018_01_01_22_07_59_542.jpg,0,1,0,30.09238
IMG\center_2018_01_01_22_07_59_625.jpg,IMG\left_2018_01_01_22_07_59_625.jpg,IMG\right_2018_01_01_22_07_59_625.jpg,0,1,0,30.5528
IMG\center_2018_01_01_22_07_59_700.jpg,IMG\left_2018_01_01_22_07_59_700.jpg,IMG\right_2018_01_01_22_07_59_700.jpg,0,1,0,30.20637
IMG\center_2018_01_01_22_07_59_781.jpg,IMG\left_2018_01_01_22_07_59_781.jpg,IMG\right_2018_01_01_22_07_59_781.jpg,0,1,0,30.18704
IMG\center_2018_01_01_22_07_59_873.jpg,IMG\left_2018_01_01_22_07_59_873.jpg,IMG\right_2018_01_01_22_07_59_873.jpg,0,1,0,30.19074
IMG\center_2018_01_01_22_07_59_964.jpg,IMG\left_2018_01_01_22_07_59_964.jpg,IMG\right_2018_01_01_22_07_59_964.jpg,0,1,0,30.19072
IMG\center_2018_01_01_22_08_00_059.jpg,IMG\left_2018_01_01_22_08_00_059.jpg,IMG\right_2018_01_01_22_08_00_059.jpg,0,1,0,30.19016
IMG\center_2018_01_01_22_08_00_146.jpg,IMG\left_2018_01_01_22_08_00_146.jpg,IMG\right_2018_01_01_22_08_00_146.jpg,0,1,0,30.18996
IMG\center_2018_01_01_22_08_00_218.jpg,IMG\left_2018_01_01_22_08_00_218.jpg,IMG\right_2018_01_01_22_08_00_218.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_00_285.jpg,IMG\left_2018_01_01_22_08_00_285.jpg,IMG\right_2018_01_01_22_08_00_285.jpg,0,1,0,30.18987
IMG\center_2018_01_01_22_08_00_364.jpg,IMG\left_2018_01_01_22_08_00_364.jpg,IMG\right_2018_01_01_22_08_00_364.jpg,0,1,0,30.18986
IMG\center_2018_01_01_22_08_00_433.jpg,IMG\left_2018_01_01_22_08_00_433.jpg,IMG\right_2018_01_01_22_08_00_433.jpg,-0.15,1,0,30.18391
IMG\center_2018_01_01_22_08_00_501.jpg,IMG\left_2018_01_01_22_08_00_501.jpg,IMG\right_2018_01_01_22_08_00_501.jpg,-0.04621692,1,0,30.1897
IMG\center_2018_01_01_22_08_00_571.jpg,IMG\left_2018_01_01_22_08_00_571.jpg,IMG\right_2018_01_01_22_08_00_571.jpg,0,1,0,30.18967
IMG\center_2018_01_01_22_08_00_640.jpg,IMG\left_2018_01_01_22_08_00_640.jpg,IMG\right_2018_01_01_22_08_00_640.jpg,0,1,0,30.18982
IMG\center_2018_01_01_22_08_00_719.jpg,IMG\left_2018_01_01_22_08_00_719.jpg,IMG\right_2018_01_01_22_08_00_719.jpg,0,1,0,30.18988
IMG\center_2018_01_01_22_08_00_791.jpg,IMG\left_2018_01_01_22_08_00_791.jpg,IMG\right_2018_01_01_22_08_00_791.jpg,0,1,0,30.18989
IMG\center_2018_01_01_22_08_00_861.jpg,IMG\left_2018_01_01_22_08_00_861.jpg,IMG\right_2018_01_01_22_08_00_861.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_00_934.jpg,IMG\left_2018_01_01_22_08_00_934.jpg,IMG\right_2018_01_01_22_08_00_934.jpg,0,1,0,30.18989
IMG\center_2018_01_01_22_08_01_008.jpg,IMG\left_2018_01_01_22_08_01_008.jpg,IMG\right_2018_01_01_22_08_01_008.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_01_086.jpg,IMG\left_2018_01_01_22_08_01_086.jpg,IMG\right_2018_01_01_22_08_01_086.jpg,0,1,0,30.18989
IMG\center_2018_01_01_22_08_01_164.jpg,IMG\left_2018_01_01_22_08_01_164.jpg,IMG\right_2018_01_01_22_08_01_164.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_01_240.jpg,IMG\left_2018_01_01_22_08_01_240.jpg,IMG\right_2018_01_01_22_08_01_240.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_01_315.jpg,IMG\left_2018_01_01_22_08_01_315.jpg,IMG\right_2018_01_01_22_08_01_315.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_01_391.jpg,IMG\left_2018_01_01_22_08_01_391.jpg,IMG\right_2018_01_01_22_08_01_391.jpg,0,1,0,30.18992
IMG\center_2018_01_01_22_08_01_467.jpg,IMG\left_2018_01_01_22_08_01_467.jpg,IMG\right_2018_01_01_22_08_01_467.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_01_546.jpg,IMG\left_2018_01_01_22_08_01_546.jpg,IMG\right_2018_01_01_22_08_01_546.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_01_620.jpg,IMG\left_2018_01_01_22_08_01_620.jpg,IMG\right_2018_01_01_22_08_01_620.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_01_693.jpg,IMG\left_2018_01_01_22_08_01_693.jpg,IMG\right_2018_01_01_22_08_01_693.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_01_769.jpg,IMG\left_2018_01_01_22_08_01_769.jpg,IMG\right_2018_01_01_22_08_01_769.jpg,0,1,0,30.18992
IMG\center_2018_01_01_22_08_01_837.jpg,IMG\left_2018_01_01_22_08_01_837.jpg,IMG\right_2018_01_01_22_08_01_837.jpg,0,1,0,30.18992
IMG\center_2018_01_01_22_08_01_903.jpg,IMG\left_2018_01_01_22_08_01_903.jpg,IMG\right_2018_01_01_22_08_01_903.jpg,0,1,0,30.18988
IMG\center_2018_01_01_22_08_01_980.jpg,IMG\left_2018_01_01_22_08_01_980.jpg,IMG\right_2018_01_01_22_08_01_980.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_02_047.jpg,IMG\left_2018_01_01_22_08_02_047.jpg,IMG\right_2018_01_01_22_08_02_047.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_02_115.jpg,IMG\left_2018_01_01_22_08_02_115.jpg,IMG\right_2018_01_01_22_08_02_115.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_184.jpg,IMG\left_2018_01_01_22_08_02_184.jpg,IMG\right_2018_01_01_22_08_02_184.jpg,0,1,0,30.18989
IMG\center_2018_01_01_22_08_02_256.jpg,IMG\left_2018_01_01_22_08_02_256.jpg,IMG\right_2018_01_01_22_08_02_256.jpg,0,1,0,30.18993
IMG\center_2018_01_01_22_08_02_325.jpg,IMG\left_2018_01_01_22_08_02_325.jpg,IMG\right_2018_01_01_22_08_02_325.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_396.jpg,IMG\left_2018_01_01_22_08_02_396.jpg,IMG\right_2018_01_01_22_08_02_396.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_468.jpg,IMG\left_2018_01_01_22_08_02_468.jpg,IMG\right_2018_01_01_22_08_02_468.jpg,0,1,0,30.18992
IMG\center_2018_01_01_22_08_02_539.jpg,IMG\left_2018_01_01_22_08_02_539.jpg,IMG\right_2018_01_01_22_08_02_539.jpg,0,1,0,30.18989
IMG\center_2018_01_01_22_08_02_605.jpg,IMG\left_2018_01_01_22_08_02_605.jpg,IMG\right_2018_01_01_22_08_02_605.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_673.jpg,IMG\left_2018_01_01_22_08_02_673.jpg,IMG\right_2018_01_01_22_08_02_673.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_754.jpg,IMG\left_2018_01_01_22_08_02_754.jpg,IMG\right_2018_01_01_22_08_02_754.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_833.jpg,IMG\left_2018_01_01_22_08_02_833.jpg,IMG\right_2018_01_01_22_08_02_833.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_912.jpg,IMG\left_2018_01_01_22_08_02_912.jpg,IMG\right_2018_01_01_22_08_02_912.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_02_989.jpg,IMG\left_2018_01_01_22_08_02_989.jpg,IMG\right_2018_01_01_22_08_02_989.jpg,0,1,0,30.1899
IMG\center_2018_01_01_22_08_03_065.jpg,IMG\left_2018_01_01_22_08_03_065.jpg,IMG\right_2018_01_01_22_08_03_065.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_03_132.jpg,IMG\left_2018_01_01_22_08_03_132.jpg,IMG\right_2018_01_01_22_08_03_132.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_03_214.jpg,IMG\left_2018_01_01_22_08_03_214.jpg,IMG\right_2018_01_01_22_08_03_214.jpg,-0.15,1,0,30.18397
IMG\center_2018_01_01_22_08_03_291.jpg,IMG\left_2018_01_01_22_08_03_291.jpg,IMG\right_2018_01_01_22_08_03_291.jpg,-0.1700024,1,0,30.18256
IMG\center_2018_01_01_22_08_03_361.jpg,IMG\left_2018_01_01_22_08_03_361.jpg,IMG\right_2018_01_01_22_08_03_361.jpg,0,1,0,30.18905
IMG\center_2018_01_01_22_08_03_428.jpg,IMG\left_2018_01_01_22_08_03_428.jpg,IMG\right_2018_01_01_22_08_03_428.jpg,0,1,0,30.18974
IMG\center_2018_01_01_22_08_03_495.jpg,IMG\left_2018_01_01_22_08_03_495.jpg,IMG\right_2018_01_01_22_08_03_495.jpg,0,1,0,30.18991
IMG\center_2018_01_01_22_08_03_568.jpg,IMG\left_2018_01_01_22_08_03_568.jpg,IMG\right_2018_01_01_22_08_03_568.jpg,0,1,0,30.18998
IMG\center_2018_01_01_22_08_03_672.jpg,IMG\left_2018_01_01_22_08_03_672.jpg,IMG\right_2018_01_01_22_08_03_672.jpg,0,1,0,30.18996
IMG\center_2018_01_01_22_08_03_751.jpg,IMG\left_2018_01_01_22_08_03_751.jpg,IMG\right_2018_01_01_22_08_03_751.jpg,0,1,0,30.18997
IMG\center_2018_01_01_22_08_03_839.jpg,IMG\left_2018_01_01_22_08_03_839.jpg,IMG\right_2018_01_01_22_08_03_839.jpg,0,1,0,30.18995
IMG\center_2018_01_01_22_08_03_919.jpg,IMG\left_2018_01_01_22_08_03_919.jpg,IMG\right_2018_01_01_22_08_03_919.jpg,0,1,0,30.18999
IMG\center_2018_01_01_22_08_04_002.jpg,IMG\left_2018_01_01_22_08_04_002.jpg,IMG\right_2018_01_01_22_08_04_002.jpg,0,1,0,30.18997
IMG\center_2018_01_01_22_08_04_092.jpg,IMG\left_2018_01_01_22_08_04_092.jpg,IMG\right_2018_01_01_22_08_04_092.jpg,0,1,0,30.18998
IMG\center_2018_01_01_22_08_04_188.jpg,IMG\left_2018_01_01_22_08_04_188.jpg,IMG\right_2018_01_01_22_08_04_188.jpg,0,1,0,30.18998
IMG\center_2018_01_01_22_08_04_281.jpg,IMG\left_2018_01_01_22_08_04_281.jpg,IMG\right_2018_01_01_22_08_04_281.jpg,0,1,0,30.18998
IMG\center_2018_01_01_22_08_04_376.jpg,IMG\left_2018_01_01_22_08_04_376.jpg,IMG\right_2018_01_01_22_08_04_376.jpg,0,1,0,30.19001
IMG\center_2018_01_01_22_08_04_469.jpg,IMG\left_2018_01_01_22_08_04_469.jpg,IMG\right_2018_01_01_22_08_04_469.jpg,0,1,0,30.18999
IMG\center_2018_01_01_22_08_04_561.jpg,IMG\left_2018_01_01_22_08_04_561.jpg,IMG\right_2018_01_01_22_08_04_561.jpg,0,1,0,30.19
IMG\center_2018_01_01_22_08_04_654.jpg,IMG\left_2018_01_01_22_08_04_654.jpg,IMG\right_2018_01_01_22_08_04_654.jpg,0,1,0,30.18997
IMG\center_2018_01_01_22_08_04_750.jpg,IMG\left_2018_01_01_22_08_04_750.jpg,IMG\right_2018_01_01_22_08_04_750.jpg,0,1,0,30.18997
IMG\center_2018_01_01_22_08_04_843.jpg,IMG\left_2018_01_01_22_08_04_843.jpg,IMG\right_2018_01_01_22_08_04_843.jpg,0,1,0,30.18999
IMG\center_2018_01_01_22_08_04_941.jpg,IMG\left_2018_01_01_22_08_04_941.jpg,IMG\right_2018_01_01_22_08_04_941.jpg,0,1,0,30.18999
IMG\center_2018_01_01_22_08_05_041.jpg,IMG\left_2018_01_01_22_08_05_041.jpg,IMG\right_2018_01_01_22_08_05_041.jpg,0,1,0,30.18998
